"postmean","postvar","postess"
0.64655925814579,0.0871118476332856,290.065247169723
-0.19677861197086,0.0358032991708475,177.182978375222
-0.26355908872397,0.0482501448877722,160.6801405135
0.287304604447606,0.0583846282771394,247.932729265268
-0.430491797129789,0.0375517954674,113.126466203519
-0.0125278852139562,0.0575519849663563,332.115141304242
0.148968015277738,0.0562931049275119,283.999752221746
-0.10086145578492,0.0278145883626079,207.974343811975
-0.041434287285113,0.048277998139422,390.171090454135
0.015485145099291,0.0434258611518808,430.650425657147
0.0781747247255742,0.0521616420285287,259.769201858948
0.12821467555301,0.0328038341062179,128.790828506744
0.147288562540344,0.0547354304378019,292.661983369308
0.190996313356158,0.0659445475311151,310.717825974218
-0.223581598282135,0.0577983742128577,157.604741156627
0.00685377944147802,0.0279890323021143,205.907456979668
-0.114677634790594,0.0253760039032498,238.44147605121
-0.166248502408706,0.0635418145902405,514.418392979484
-0.0494345998884558,0.0334887134867982,219.691856928078
-0.167414963990749,0.0431721709243079,232.400299815181
-0.10380953931671,0.0339737470417862,169.113571022613
0.190262305499193,0.0435686812271466,365.100698515021
-0.01437946770439,0.0477711607548618,147.904761260838
0.0275297700077638,0.032927908150994,182.192699301406
-0.0281574202357684,0.0306818656736358,222.977647402089
0.180574267050912,0.0327137191529569,160.568699101429
0.0233242018783415,0.0324732911622771,154.038615974034
-0.100590451457517,0.0252453096105327,112.901118893011
-0.152961265958263,0.0205406736950121,153.083299157
-0.416057543498657,0.0373347569666165,159.644976014181
-0.304090643663198,0.12191314487158,356.413732227681
0.286332895209623,0.0439987769452166,231.68911006797
0.182199689184708,0.0241757880642882,298.669939303717
-0.216978722305317,0.073489659349377,302.318421170832
0.0679198417341331,0.026125764652714,283.452763462338
0.112551030821354,0.0168634160041134,171.141838788114
0.324629772905467,0.0489463998942372,233.244082945408
-0.063475535248748,0.0403357414975216,177.907405621036
-0.341578745869091,0.0705358688839504,127.418431316499
0.0465154067807734,0.0389736902913734,209.068551434681
0.132513453129811,0.0415213939060794,203.303155309223
-0.296002032255103,0.0276579727363402,90.7250136174954
-0.141178174606958,0.0314152662789546,371.924402821344
-0.00900202300868603,0.0313957118957745,149.902146265019
0.0945050051766334,0.0620445304581575,344.621952502928
-0.0988530169336663,0.0117879149141732,176.206684216583
0.0157455521973548,0.0312459218362016,247.220923877482
0.151470543966048,0.0253669625394645,188.40865276217
0.231001864983828,0.0368346401246331,125.190619414826
-0.0869810322406482,0.039708959297421,339.391334815871
0.211989744365249,0.0643658827085415,171.143181069235
0.0727242318704831,0.0449844461781909,293.152634897754
0.429368667983725,0.0480358640628783,216.796479152676
0.599234172614285,0.0196154268000796,169.774865936394
-0.179315303570594,0.058721258784579,141.899735354593
-0.109470153328232,0.0458310034769771,263.037951874261
0.0936093423289313,0.0456575692211168,237.00934065333
0.440565596380756,0.0421933278254498,195.166236747846
0.0903191432381186,0.0461992816668098,118.935106276509
-0.151567077362874,0.0448203998094473,180.813971595044
-0.0191963542440305,0.0653182588128272,328.176615026273
0.0898341017182677,0.047903839887931,231.550937388725
0.115458815418555,0.0215687740183343,181.841163644681
0.159124506714293,0.045918645957685,263.069699353035
-0.00493061495956509,0.0301721421810976,142.308231180391
0.0201538357176571,0.0415961515975058,317.765694226643
-0.00978112141656352,0.0346029112478641,293.052530175969
-0.148778963277804,0.0177494365079996,327.980893023796
0.160279202805853,0.026563579412976,211.361830606482
0.387074507996916,0.102766840603026,295.94091097753
0.301639339192192,0.034281243941588,204.551682663622
0.0974087391719942,0.0260027444049007,249.728449743423
0.0735597110587649,0.0259187878690606,125.600181075181
-0.296333116183054,0.0330308281358114,157.058322682312
-0.170889344467577,0.0318152772504511,216.217301166167
-0.0244983135385101,0.0310009128596492,206.833253787142
-0.0437070179283034,0.0243231956630208,164.563035985691
0.0206012704290276,0.0363921941666828,182.504490614786
-0.108200758669122,0.0423722702008539,298.099473055448
0.139136266804207,0.0254018725649853,113.840394688439
-0.144855677291131,0.0173988591546126,110.653553437162
