"postmean","postvar","postess"
0.123828181574838,0.000541727291604967,188.654745499136
0.347033634831671,0.000734871454406299,181.637147256493
0.0512583469710255,0.000426328402431721,267.148861739047
-0.109918950560653,0.00094312878475166,97.7665633325796
0.135763740638432,0.000403518080575819,249.305686388765
0.0638634047532898,0.000505730976312106,185.83258871396
-0.22425407022461,0.000465146711531198,268.712584496067
-0.300566500187711,0.00112452600073326,126.291152557281
-0.322834303229436,0.000991022214393806,166.766040260421
0.131044373166874,0.000582374468101383,221.013379104097
-0.0991341258173639,0.000495721841660775,218.391330544443
-0.347379424965769,0.000452770720817305,305.050088429568
-0.240808562541448,0.00119476529939258,100.618379033182
-0.21667309410472,0.00148852669421823,76.9834108060574
0.334442233305926,0.00101155657019663,128.504322569395
-0.129029669325543,0.000484302515742977,277.616485437198
-0.125379999530325,0.00054868819993837,203.241662896493
-0.314647879578914,0.00128803039116094,107.098870615542
0.261387648882028,0.00135701902790971,85.7480448299096
0.154504240116159,0.000654997358214967,183.625580416636
0.351039993468876,0.00151562283901036,89.6444650461394
-0.163694059444229,0.000474646756293471,237.858231512143
-0.278673525120859,0.0010878777718172,99.9413957598602
-0.0957155891554236,0.000743672277612325,147.866141979759
-0.255082599030392,0.0011603981617215,146.192431231074
-0.119647293098151,0.000418547511697457,280.973422754668
0.145774063842077,0.000742388663453086,136.436853064438
0.0940461416207026,0.000705249543218041,150.184364109609
-0.0330645392072336,0.000515758037803798,198.38460202061
-0.165834864631978,0.000462758533148031,297.554859217501
-0.00621997221201194,0.00107198059760108,72.3895200224892
-0.0527310287268793,0.000308195220238381,269.695870480113
0.275994609364365,0.00129098310497304,67.3995231883767
-0.149904979068259,0.000692268561223019,130.015498493919
0.0363670155985325,0.00044209326968627,245.274645571669
0.130353453912215,0.000566659983679795,193.403751268128
0.174820120940922,0.000659459057086527,176.928906753581
-0.273129078496728,0.00090060985473953,178.07289516403
-0.0493117018365871,0.000771722630289924,132.329340618978
0.299777647790058,0.000940182840844002,120.087975404412
0.26248583494406,0.00103208965025287,122.386741317133
0.0879744464372794,0.000528522641194383,217.874135304398
-0.357547907471945,0.000977756999824054,148.346394017085
-0.0242964910274489,0.000655157633369008,176.143931628853
