"postmean","postvar","postess"
0.04995267829141,0.000104039672740477,633.069963573245
-0.159375005383759,0.000243311172611422,314.271657125728
0.0342430302162134,5.94332660362713e-05,542.248058794903
0.121318696513016,3.75529702746349e-05,1209.58860479073
-0.0432041737850679,2.15661905425397e-05,1446.01759325938
0.134962605707747,4.85566850868083e-05,1013.16113530147
0.327347163571321,2.07116421084044e-05,1518.4786005447
0.0530968099273447,4.12182610578396e-05,576.137998591327
-0.0156807910139514,0.000118208738542101,435.387499466481
0.181738345327804,0.000303718336908047,454.135715711907
0.143493806651002,2.78883034333662e-05,794.812116364706
0.163379592149482,0.000127524788452502,991.570574489275
-0.0532985274688491,4.92401403173578e-05,742.145958167202
0.133433831238453,2.8659432727403e-05,1020.38513481988
0.0374525865089733,2.55860471803743e-05,1382.32321978571
-0.0278068708354573,8.85279965011084e-05,803.432534214708
-0.00774872998750489,9.12586916996468e-05,731.223978442857
0.149844751287241,3.62083618758883e-05,1341.06356421255
0.226510857483918,4.92144604844743e-05,1246.05495749491
0.0430732499118867,0.00020305755239569,781.821908518383
0.1390858425258,5.84072232437507e-05,927.274753531762
-0.0097346596565246,8.06634380423384e-05,788.244570285062
0.0281002909823997,2.92968010812304e-05,1628.71944580366
-0.0021183423086352,1.87444250923458e-05,1266.79745922191
-0.0292571251562715,5.9599198199089e-05,707.606836287291
0.182713191746624,0.000842956078243489,714.836340731235
-0.116524856489231,0.000103125534100166,588.753529523097
0.398407723951816,0.000230598964529652,658.886119911169
0.256892575261471,4.3449295372094e-05,1384.23213656423
0.00712317931127459,5.21937515306262e-05,779.07775144579
0.161118284721473,4.16821737011552e-05,923.065639309675
0.165586373977629,5.2923292634499e-05,686.897439839656
0.102228749461533,0.00013460506101407,751.730570768504
-0.0518143276532943,3.3459966030984e-05,767.612730386649
0.0216765170664785,2.64775574975606e-05,1839.0784061457
0.179113448806505,1.92869708701275e-05,1377.99243214147
-0.31043107329302,0.00128977705239699,136.68321003666
0.146378618114279,4.74803324167753e-05,1116.27232844437
0.0293341494265989,3.69455541616544e-05,1144.71650976899
0.142673003392146,1.22029094641191e-05,1631.8732574874
0.0543879933663925,8.37239200056222e-05,703.419965379812
0.0731117650468707,4.28451377267422e-05,972.185546198187
0.296017190409073,0.000141338077114937,373.388832565307
0.0914080406807767,0.000106281038307845,1068.46278734693
0.129611887011481,2.16717757187427e-05,1356.9866138686
0.13250487258844,4.64934958402805e-05,1089.48435875755
0.187937796626515,3.54464112519813e-05,1674.29264882391
0.397725509157188,0.000395792644861297,556.009362975862
0.0116482015586959,5.50246995903065e-05,623.431961276646
-0.0572972780541208,0.000122161100671174,990.735871410476
0.312165365995313,3.50785231787114e-05,1436.4528652185
0.155408660906942,6.81110810480317e-05,837.790325749182
0.026518081403431,5.07026042698749e-05,873.212986458112
0.063490919093094,1.78354303582251e-05,1318.12241740368
0.147892223645946,0.000205443269354689,884.359383944347
0.132271227035915,7.56606930616664e-05,1038.82137013282
-0.00579024647181595,0.000103590274066737,501.144310904763
0.332882186380596,0.000155282111359684,371.770394432789
0.0523242474655385,2.31703419797816e-05,1145.18224257867
0.123604281827277,4.06660308302177e-05,603.707880548235
-0.000147801843023564,0.000167912141401959,867.259412600521
0.0869098479186513,2.71341120591854e-05,1264.36719786715
-0.0330673787600785,0.000161587336645696,578.355928086988
0.0532841267538824,6.88802185903182e-05,577.918124243792
0.0317080432483605,6.43081613863713e-05,730.214486038857
0.0908843287069879,2.58647207319923e-05,1228.37866498794
0.0343696908917697,0.000123821340745314,660.610886892213
0.270561678832012,8.31973798329755e-05,634.526836959315
0.072812519195941,2.26071088845755e-05,1481.1018569088
0.498742445109602,5.09222151491264e-05,694.346545036063
-0.0769425732448625,0.000108922160272465,453.649781648433
0.0885900754647436,2.16231596608973e-05,1519.04533182634
0.0274438872581996,7.79144336188965e-05,664.347353650419
0.211901969860757,4.65197580510461e-05,1438.18503353233
-0.101999018929259,5.71650935228724e-05,738.804287150904
0.0328246676714364,2.87643320051163e-05,950.342733995312
-0.0162381187971309,9.73559612787919e-05,552.352492736617
-0.153748728937388,0.000191543233969836,312.713256910399
-0.0047744222299843,2.83761990810354e-05,937.950439084625
0.211173855668923,4.16231107685061e-05,1308.32011593806
0.070980579556699,5.30785675493133e-05,541.175232371267
-0.0643652019511373,2.65239529692907e-05,1047.65440386043
0.100920167234443,6.93806813050013e-05,490.915950811748
0.036629691543584,4.90177886711537e-05,838.481469023485
-0.190792910799699,0.000252167370561371,352.715519424085
0.0332122776349095,2.10746990770011e-05,1290.88870248579
-0.240145466117675,0.000386222341250593,277.469757530196
-0.0206459960817542,5.19960588074194e-05,781.608984839273
0.0532328913413751,4.18858979139881e-05,718.487722616048
0.0119428986481529,3.28411704489448e-05,990.255878919924
-0.0209969936317667,0.000161258941714145,415.623245783706
-0.00821986360688003,4.24294313609431e-05,943.124695205541
-0.0950156735678173,0.000170109134495602,352.301015736298
0.0569527362949492,3.39983934608466e-05,1340.94585167805
-0.00643942778210124,7.26552812247893e-05,711.944642207807
0.245886109616096,8.52543454117963e-05,537.941051072685
0.00156929960053688,0.000103405015569,592.28116231884
0.0374208081911023,6.84151402648155e-05,456.411968293232
0.0361394994429991,1.98739504042786e-05,1719.16777432205
0.125245062952637,5.45621691525088e-05,922.15642847743
0.21907751162838,3.96247204442586e-05,810.526897233802
0.231027216733879,6.58780863614879e-05,677.554406898695
0.276886629940447,5.10132788025534e-05,747.426826583715
0.0145182276127667,0.00011269834846354,509.930870206231
0.0197889385184191,2.55814662249254e-05,1134.61374503375
0.069901204552093,7.50365162157602e-05,577.933008611741
0.0672121569999972,0.000612886729431679,262.154490673669
0.0564059679527058,4.69709394312208e-05,946.921715821618
0.0930181712985982,4.14511381086501e-05,1662.4711707246
0.0353620286934821,1.97121359218548e-05,1694.36902300169
0.109778415959961,5.02602097916855e-05,832.942016143851
-0.0284867110347378,0.000132059833712739,440.314826580832
0.00621511213056031,5.44757363487584e-05,650.809644920526
0.0115279953840461,2.48388914120073e-05,1412.7708154594
-0.0595745487097339,7.05646802373145e-05,751.158849692539
0.210286424330861,6.80499823690724e-05,943.396285401445
0.166619454198559,2.36807922735323e-05,1646.28774660002
0.13146646647936,6.48270518446206e-05,933.591305925145
0.0379469086926594,4.80052526847065e-05,764.173892230897
-0.0699448762109339,6.90519733029231e-05,776.928087422741
0.134048784802532,3.65096681463592e-05,866.899873301799
0.0539174813660728,4.20942699181594e-05,1397.47164012022
0.121049552669555,6.55789923984579e-05,617.143103688048
-0.0500227279160378,0.000258229910809076,228.417657082811
0.222849568813175,0.000173527491302725,870.013019831029
0.0816512696540093,8.26565881716399e-05,523.739801974503
0.129296837637469,1.54923293057791e-05,1372.0676297842
0.15378356559259,2.78443868054036e-05,1624.96916255245
-0.0333794420315097,6.62609817080712e-05,824.567665244885
0.0931880196939324,6.17100806186636e-05,993.545735468286
0.249612122179479,0.000119602858651461,831.273137288672
0.0486380457104434,7.06923423351677e-05,831.915900182107
0.0431894078101216,4.51608595463544e-05,693.58357384858
-0.144865197794484,8.05011253662544e-05,553.793544276336
0.0458329795845551,4.99834301246579e-05,584.12714419715
0.0412874830263076,3.1687350946125e-05,1247.15254911277
0.113749191634852,2.01888353493624e-05,1483.05710721201
0.03321686517056,4.00708101855067e-05,827.306697851172
0.0371977657876651,2.12704269865548e-05,1116.32811518146
0.139610901994596,0.000179967458610504,656.850866811624
0.0619725107109739,5.8072885780056e-05,658.796048870425
0.156943864111805,4.25052866566032e-05,1287.86814415644
0.0685530901862239,6.332213930195e-05,686.109136020979
0.436990841290618,0.000361256146133115,781.398220767561
-0.0112923952828692,0.00011934752134602,607.242610316048
-0.0506870484694033,6.51181155210702e-05,808.065237614347
-0.0662202265695825,6.01588438158693e-05,507.066210574747
0.0601632911865611,4.74658600187298e-05,1143.28555026612
0.188519650233761,0.000551315065767457,373.887195102685
-0.00342140324144754,3.52296251438653e-05,1047.65243890037
-0.043547853022033,6.47448545876228e-05,899.603720272443
0.161252838179405,2.50937944143593e-05,1053.29466784155
0.0308110488880504,3.80174508310319e-05,1244.10674774849
0.488098256176273,0.000320977489857964,671.918692405496
0.321566342141094,8.36044274278864e-05,572.310449183734
0.113607085726213,1.05040247144408e-05,1595.34418854013
0.0777901936538808,4.86077516756168e-05,696.230138022446
-0.0724522091591851,0.000188732034309011,407.340633248705
-0.141253443420295,0.000240354291737238,254.467269753396
0.0401997962893467,0.000178817838378715,587.066316896247
0.0163508124469905,4.59870670149114e-05,972.497575073833
-0.051447817528866,0.000105600836454847,406.631663367848
-0.0404314018876281,0.000316026654387112,332.345386870146
-0.147715092573107,0.000104940273234238,408.223801374303
0.0555734558173513,8.44963336778733e-05,1259.02962762503
0.0370200531268055,7.42901401596586e-05,846.209427970319
-0.0926313863267012,7.3506162913554e-05,581.526460688869
0.100764112761263,5.1738030585026e-05,659.39852378972
0.19579247963473,6.92937572401501e-05,969.490111238423
-0.0972128091049959,6.38947982287356e-05,559.643385929312
0.0928880904325134,0.000157069757498627,737.435206800233
0.00241567012710001,4.31284781436678e-05,1191.11448614768
0.0091067779530302,3.27760021210552e-05,1173.08405935281
-0.0579723536391392,0.000243296406181384,257.216404395791
0.129118103114092,2.74730574096977e-05,1195.20988352113
0.626194470358538,0.000370331049930822,799.660082720351
-0.0105404877710155,2.03876053632119e-05,1294.86143291515
0.0556245159890746,3.06801259142574e-05,1740.84506650776
0.07523955973815,5.75924154731511e-05,588.467183444143
0.249382445989787,4.81653236250989e-05,1014.80724844631
-0.0133766531525904,7.68124864016587e-05,956.872383356941
0.10263637816518,3.73291766454132e-05,1368.03478694409
0.0599677235749161,0.000128122213137939,769.447191214192
0.159296640739301,3.85402664740026e-05,662.211173320078
0.0279820047065026,2.64220573102839e-05,768.193849743663
0.17963570036332,3.45982719378904e-05,779.382581299326
0.137674928063586,6.67134735449776e-05,987.633147315496
0.27923352478596,8.82243639913391e-05,540.377551025044
