"imem.postmean","imem.postsd","imem.lwr","imem.upr","imem.esss","dmem.postmean","dmem.postsd","dmem.lwr","dmem.upr","dmem.esss","smean","ssd","slwr","supr","mode","outcm","primid","dmem.pctdiffmean","dmem.pctdecsd","imem.pctdiffmean","imem.pctdecsd"
4.05491883710608,0.00544715924545127,4.07292310714609,4.03888933106963,1587.01222141432,4.11984196242931,0.00434186357793417,4.15100708062632,4.09040853785742,2279.2740292571,4.09677419354839,0.233509175107792,3.63910462027746,4.55444376681932,"CAR (N=31)","happy","1002",0.0056307152386515,0.981406025797788,0.0102166618087516,0.976672611502581
3.69519111957179,0.0222948224842619,3.7879048459445,3.62890000516176,452.22804639652,3.7334030011937,0.0128603624163302,3.8014501493426,3.65577738761317,1127.03275396409,3.70967741935484,0.218467528588392,3.28148893153012,4.13786590717956,"CAR (N=31)","meaningful","1002",0.00639559162612723,0.941133757957412,0.0039050025502128,0.897949033303403
1.89304675594488,0.0170846491923061,1.99073119880149,1.8236787135271,803.649949821641,1.89307988149996,0.014069935950984,1.95172466812757,1.82491068435915,825.60174021803,1.87096774193548,0.178053607270642,1.52198908436759,2.21994639950338,"CAR (N=31)","pain","1002",0.0118185573534277,0.920979214256538,0.0118008523153644,0.904047722176516
1.40785449962854,0.0138043175036914,1.43768274985658,1.3799601850512,444.135412232045,1.38004834402046,0.00328518261526408,1.40231654331409,1.352679351783,2555.81123842162,1.45161290322581,0.184558232657777,1.0898854141662,1.81334039228541,"CAR (N=31)","sad","1002",0.0493000296747936,0.982199750355457,0.0301446780336694,0.92520345852418
1.92211554820685,0.0131270162731996,1.95916703320816,1.88346292487303,551.914649189873,1.90854394635822,0.00364225833515405,1.93376355091343,1.8825197591265,2285.68641504901,1.90322580645161,0.20401791355925,1.50335804367448,2.30309356922875,"CAR (N=31)","stressful","1002",0.00279427690008404,0.982147360142979,0.00992511854936377,0.935657531026621
1.24616998703553,0.0113740644636999,1.25677498194116,1.23792848344566,271.799365685472,1.30029501125328,0.0115950706405437,1.35693282547343,1.26483107491684,524.401302555332,1.29032258064516,0.10568311720693,1.08318747714565,1.49745768414467,"CAR (N=31)","tired","1002",0.00772863372129277,0.890284551146989,0.034218260047463,0.892375766685333
5.45313193865496,0.00962798290104901,5.48872557976134,5.4174410166637,447.379919158163,5.42307442827187,0.00550645148470772,5.46941291785066,5.37452123366778,1134.21460272976,5.4,0.371184290855335,4.6724921582965,6.1275078417035,"WALK (N=10)","happy","1002",0.00427304227256831,0.985165181769899,0.00983924789906708,0.974061448347227
4.85089246677647,0.018824023253484,4.90138746526121,4.80075030283031,202.499627063538,4.82741360757332,0.00810038097124132,4.85612113636519,4.79472113513442,484.477322733243,4.8,0.32659863237109,4.15987844315263,5.44012155684737,"WALK (N=10)","meaningful","1002",0.00571116824444181,0.975197749872885,0.0106025972450981,0.942363435153349
1.06495408248439,0.00370406464402253,1.07128859114027,1.06070363914623,270.208969280015,1.09505084759669,0.00809943205132302,1.142694546066,1.06665137052534,363.153891897564,1.1,0.1,0.904003601545995,1.29599639845401,"WALK (N=10)","pain","1002",0.00449922945755783,0.91900567948677,0.0318599250141898,0.962959353559775
1.39001732590206,0.016060317491833,1.43451898300493,1.33935525592484,167.071493080862,1.31157589782981,0.00687458617042513,1.35451968994714,1.25783545521812,569.124165277156,1.4,0.221108319357027,0.966635657378047,1.83336434262195,"WALK (N=10)","sad","1002",0.0631600729787088,0.968908514205091,0.00713048149853132,0.927364481180375
1.45342259128132,0.0159969539208989,1.49785933018473,1.41351487071864,161.176435776204,1.46540410972668,0.00631543936653263,1.49940041873706,1.42895936175833,519.476358301852,1.5,0.223606797749979,1.06173872971171,1.93826127028829,"WALK (N=10)","stressful","1002",0.0230639268488814,0.97175649653731,0.0310516058124503,0.928459447199876
1.13359292836861,0.0283085257995497,1.17919667046307,1.06966046931827,77.3598527066372,1.2129336938101,0.0225294357508745,1.25940713222946,1.14169026821805,79.5329617822373,1.1,0.1,0.904003601545995,1.29599639845401,"WALK (N=10)","tired","1002",0.102666994372821,0.774705642491255,0.0305390257896417,0.716914742004503
3.01549505508006,0.0311502306284269,3.09446879734464,2.92431715364821,264.806818983069,3.01651924177567,0.0208539452374101,3.10027030605914,2.94337483889563,446.224423294717,2.9,0.315394489822708,2.28183815902511,3.51816184097489,"CAR (N=20)","happy","1003",0.0401790488881637,0.933879804783106,0.03982588106209,0.901234068337918
1.08001169293768,0.0177103813634644,1.1557190979764,1.05503880190282,283.602387990619,1.16150910001208,0.0241976049729214,1.2286264864881,1.11152578814181,131.955821346332,1.15,0.0819178021909125,0.989444058013135,1.31055594198686,"CAR (N=20)","meaningful","1003",0.0100079130539868,0.704611155014536,0.0608593974454985,0.783803020957646
1.07153840419484,0.00350174215137542,1.07713047356467,1.06702039406904,389.380381520695,1.06950604597815,0.00111910035981595,1.07515434512291,1.06600840318514,1351.6714159211,1.1,0.0688247201611685,0.965106027238062,1.23489397276194,"CAR (N=20)","pain","1003",0.0277217763835045,0.983739848746274,0.025874178004689,0.949120866119393
1.04251379910581,0.00338908773893856,1.04702092519717,1.03857228972831,288.155317877028,1.09961854481233,0.0130089464689911,1.13596018875912,1.06448685306654,247.545015289908,1.05,0.05,0.952001800772997,1.147998199227,"CAR (N=20)","stressful","1003",0.0472557569641245,0.739821070620178,0.00712971513732132,0.932218245221229
1.08542976998546,0.0103906233144361,1.09701040948447,1.07440518735111,84.9740323686364,1.12510086552865,0.0174727274931867,1.16019702606294,1.09025169085292,101.053964524052,1.05,0.05,0.952001800772997,1.147998199227,"CAR (N=20)","tired","1003",0.0715246338368079,0.650545450136267,0.0337426380813947,0.792187533711278
4.11425180440441,0.0222693470880409,4.19796967104341,3.98454318079743,735.30665068955,4.18133661448232,0.0913241538627356,4.55281031000481,3.97005838335453,839.133107857998,4.04545454545455,0.31193622896447,3.43407077121094,4.65683831969815,"WALK (N=22)","happy","1003",0.0335888260518105,0.707234539040551,0.0170060640100777,0.928609295682107
3.02984915717996,0.0708441183761351,3.22571772715155,2.8294629121615,209.839912251872,3.18146753818043,0.0537757145067009,3.42696499785046,2.96297397833419,492.174212803689,3.09090909090909,0.410411528813553,2.28651727559451,3.89530090622368,"WALK (N=22)","meaningful","1003",0.0292983211760228,0.868971238059126,0.0197546844417761,0.827382728304596
1.11801849988529,0.00983856844708086,1.13551307961075,1.10065257572893,200.283412378963,1.11821339238954,0.00462470257915885,1.13458345454775,1.10355042106912,488.955884826141,1.18181818181818,0.0841654636156865,1.01685690438932,1.34677945924704,"WALK (N=22)","pain","1003",0.0538194372088504,0.945052253258225,0.053984346250907,0.883104446593375
1.24606253588492,0.0179492486280529,1.26971846853345,1.22768073545285,110.423308185153,1.27094994281969,0.0145679236295044,1.30867507786831,1.23987193751866,191.731182158252,1.27272727272727,0.0971859061499725,1.08224639686844,1.46320814858611,"WALK (N=22)","tired","1003",0.00139647349881482,0.850102507589693,0.0209508646618491,0.815310168530461
5.66756659233204,0.162331697377216,6.09796241691447,5.45024907820687,89.1463593920309,5.83514558550088,0.338548234570686,6.30483210509106,5.45432829085146,127.456882964653,5.78571428571429,0.334443467989741,5.13021713358972,6.44121143783885,"BIKE (N=14)","happy","1004",0.00854368144459649,-0.0122734242818928,0.020420588979647,0.514621414635625
4.09210364133655,0.144435940231037,4.60362578235214,3.8537340311139,111.431986465052,4.1497058837624,0.223334389220986,4.66232437665291,3.82084426443668,104.469538990664,4.14285714285714,0.404061017820884,3.35091210037161,4.93480218534267,"BIKE (N=14)","meaningful","1004",0.00165314435644132,0.447275586183899,0.0122508451946264,0.642539285254525
1.29992730762025,0.0637989042066737,1.47606189504004,1.18197870218892,140.246222476429,1.29106542882148,0.0568541574783299,1.46629112129882,1.18130932758258,141.033263312716,1.5,0.228468383365844,1.05221019699686,1.94778980300314,"BIKE (N=14)","sad","1004",0.13928971411901,0.751150874178989,0.133381794919836,0.720753903595872
2.06639761032265,0.121791557818714,2.39220510656394,1.86480064642723,166.970545681532,2.06639761032265,0.121791557818714,2.39183941838844,1.86455736631653,166.970545681532,2.07142857142857,0.322495177820422,1.4393496377127,2.70350750514444,"BIKE (N=14)","stressful","1004",0.00242873984423737,0.622346111833856,0.00242873984423737,0.622346111833856
