"imem.postmean","imem.postsd","imem.lwr","imem.upr","imem.esss","dmem.postmean","dmem.postsd","dmem.lwr","dmem.upr","dmem.esss","smean","ssd","slwr","supr","mode","outcm","primid","dmem.pctdiffmean","dmem.pctdecsd","imem.pctdiffmean","imem.pctdecsd"
4.05491883710608,0.00544715924545127,4.07298029687424,4.03898704198569,1587.01222141432,4.11445163513849,0.00910381339292805,4.17311838323843,4.05870628960977,1711.0690740491,4.09677419354839,0.233509175107792,3.63910462027746,4.55444376681932,"CAR (N=31)","happy","1002",0.00431496605742761,0.961013037758685,0.0102166618087516,0.976672611502581
3.69519111957179,0.0222948224842619,3.7875248365775,3.62870811860779,452.22804639652,3.68988532955944,0.0174098468136001,3.77583069288534,3.61108383297022,916.368559698328,3.70967741935484,0.218467528588392,3.28148893153012,4.13786590717956,"CAR (N=31)","meaningful","1002",0.00533525898832529,0.920309224322295,0.0039050025502128,0.897949033303403
1.89304675594488,0.0170846491923061,1.99083387454126,1.82364874374798,803.649949821641,1.8140406937713,0.0239862822916202,1.90034243340688,1.74234666603378,878.766019468215,1.87096774193548,0.178053607270642,1.52198908436759,2.21994639950338,"CAR (N=31)","pain","1002",0.0304265257429248,0.865286176116831,0.0118008523153644,0.904047722176516
1.40785449962854,0.0138043175036914,1.43766621329772,1.37994361382739,444.135412232045,1.34852844879051,0.00457917011250766,1.38349086719147,1.31913284837848,2963.25717191507,1.45161290322581,0.184558232657777,1.0898854141662,1.81334039228541,"CAR (N=31)","sad","1002",0.0710137352776473,0.975188480911612,0.0301446780336694,0.92520345852418
1.92211554820685,0.0131270162731996,1.95944978307237,1.88364217486754,551.914649189873,1.94290211073977,0.00832961157927654,1.98892837152491,1.88737534487331,1912.91829210721,1.90322580645161,0.20401791355925,1.50335804367448,2.30309356922875,"CAR (N=31)","stressful","1002",0.0208468717446227,0.95917215584671,0.00992511854936377,0.935657531026621
1.24616998703553,0.0113740644636999,1.25674260821285,1.23795147554273,271.799365685472,1.32271822587176,0.00920594216018031,1.35159648599193,1.29326629877683,526.427388193388,1.29032258064516,0.10568311720693,1.08318747714565,1.49745768414467,"CAR (N=31)","tired","1002",0.0251066250506173,0.91289108039693,0.034218260047463,0.892375766685333
5.45313193865496,0.00962798290104901,5.48888205582148,5.41773781039714,447.379919158163,5.444723847309,0.0140221232706456,5.53383751914102,5.35961579169139,896.490871482156,5.4,0.371184290855335,4.6724921582965,6.1275078417035,"WALK (N=10)","happy","1002",0.00828219394611064,0.962223284723785,0.00983924789906708,0.974061448347227
4.85089246677647,0.018824023253484,4.9015881961779,4.80087254249309,202.499627063538,4.82240782704857,0.0157944507797529,4.90344874694639,4.73705294831043,372.483071461308,4.8,0.32659863237109,4.15987844315263,5.44012155684737,"WALK (N=10)","meaningful","1002",0.00466829730178549,0.951639568527627,0.0106025972450981,0.942363435153349
1.06495408248439,0.00370406464402253,1.07126225571249,1.06067846752463,270.208969280015,1.14141328983093,0.00629830248263677,1.16733816295366,1.12054770245924,253.844718039087,1.1,0.1,0.904003601545995,1.29599639845401,"WALK (N=10)","pain","1002",0.0376484453008489,0.937016975173632,0.0318599250141898,0.962959353559775
1.39001732590206,0.016060317491833,1.43426675170376,1.33914659198939,167.071493080862,1.26172436782983,0.00593240583016299,1.30398824408965,1.22490614563277,794.932501911145,1.4,0.221108319357027,0.966635657378047,1.83336434262195,"WALK (N=10)","sad","1002",0.0987683086929785,0.973169685123499,0.00713048149853132,0.927364481180375
1.45342259128132,0.0159969539208989,1.49831950864218,1.41380145929522,161.176435776204,1.49929055976555,0.00870642037933474,1.55086313600626,1.45391791202554,441.616979355696,1.5,0.223606797749979,1.06173872971171,1.93826127028829,"WALK (N=10)","stressful","1002",0.000472960156297978,0.961063704382236,0.0310516058124503,0.928459447199876
1.13359292836861,0.0283085257995497,1.17905067280554,1.06938410586983,77.3598527066372,1.21173783783936,0.0155451523393672,1.24307625067402,1.17461109526875,89.6510316136343,1.1,0.1,0.904003601545995,1.29599639845401,"WALK (N=10)","tired","1002",0.101579852581236,0.844548476606328,0.0305390257896417,0.716914742004503
3.01549505508006,0.0311502306284269,3.09565293000246,2.92555194154287,264.806818983069,3.1352108042237,0.0489671842392726,3.29799726704318,2.97474997399753,394.855756526724,2.9,0.315394489822708,2.28183815902511,3.51816184097489,"CAR (N=20)","happy","1003",0.0811071738702405,0.844743057284233,0.03982588106209,0.901234068337918
1.08001169293768,0.0177103813634644,1.15557573439699,1.05499833958549,283.602387990619,1.21011998065422,0.0255904927522428,1.25737251337743,1.1642693240808,115.817130020638,1.15,0.0819178021909125,0.989444058013135,1.31055594198686,"CAR (N=20)","meaningful","1003",0.05227824404715,0.687607674182919,0.0608593974454985,0.783803020957646
