"imem.postmean","imem.postsd","imem.lwr","imem.upr","imem.esss","dmem.postmean","dmem.postsd","dmem.lwr","dmem.upr","dmem.esss","smean","ssd","slwr","supr","mode","outcm","primid","dmem.pctdiffmean","dmem.pctdecsd","imem.pctdiffmean","imem.pctdecsd"
1.45342259128132,0.0159969539208989,1.49839665027775,1.41388241075353,161.176435776204,1.48007987533877,0.0102252174275252,1.53615624841626,1.4039723519891,399.169558301279,1.5,0.223606797749979,1.06173872971171,1.93826127028829,"WALK (N=10)","stressful","1002",0.0132800831074851,0.954271437494676,0.0310516058124503,0.928459447199876
1.13359292836861,0.0283085257995497,1.17918432432955,1.06958455890078,77.3598527066372,1.20860055598183,0.0145756174400459,1.23622854598596,1.17516666917681,95.5458133321002,1.1,0.1,0.904003601545995,1.29599639845401,"WALK (N=10)","tired","1002",0.0987277781652987,0.854243825599541,0.0305390257896417,0.716914742004503
3.01549505508006,0.0311502306284269,3.09592196556279,2.92558138444418,264.806818983069,3.20714153671119,0.0683314304661406,3.32662124853233,2.89996258663148,338.787725912513,2.9,0.315394489822708,2.28183815902511,3.51816184097489,"CAR (N=20)","happy","1003",0.105910874727996,0.783346150072084,0.03982588106209,0.901234068337918
1.08001169293768,0.0177103813634644,1.15555262411448,1.05493152323214,283.602387990619,1.23383439232514,0.0201084767151734,1.26287288949306,1.19262908936443,101.07910812724,1.15,0.0819178021909125,0.989444058013135,1.31055594198686,"CAR (N=20)","meaningful","1003",0.072899471587078,0.754528610663775,0.0608593974454985,0.783803020957646
1.07153840419484,0.00350174215137542,1.07709390115876,1.06701289161946,389.380381520695,1.11535129879164,0.00205681292421495,1.12635747473293,1.10873917782394,795.412487915811,1.1,0.0688247201611685,0.965106027238062,1.23489397276194,"CAR (N=20)","pain","1003",0.0139557261742149,0.970115201058596,0.025874178004689,0.949120866119393
1.04251379910581,0.00338908773893856,1.04700307389988,1.03858178268428,288.155317877028,1.12989513107248,0.00393920964650537,1.13449495520405,1.12413173176285,246.524213434144,1.05,0.05,0.952001800772997,1.147998199227,"CAR (N=20)","stressful","1003",0.0760906010214117,0.921215807069893,0.00712971513732132,0.932218245221229
1.08542976998546,0.0103906233144361,1.09698460201764,1.07435065824155,84.9740323686364,1.16577797010551,0.0118634104537708,1.17955184894494,1.15144152579901,75.1245655555899,1.05,0.05,0.952001800772997,1.147998199227,"CAR (N=20)","tired","1003",0.110264733433816,0.762731790924583,0.0337426380813947,0.792187533711278
4.11425180440441,0.0222693470880409,4.19723870665891,3.98410857001073,735.30665068955,4.2690583329928,0.0185809448946869,4.36296645491536,4.16997863957922,704.535793604861,4.04545454545455,0.31193622896447,3.43407077121094,4.65683831969815,"WALK (N=22)","happy","1003",0.0552728463577704,0.940433514387316,0.0170060640100777,0.928609295682107
3.02984915717996,0.0708441183761351,3.22601499828343,2.82954051361224,209.839912251872,3.41863340975751,0.0377988557843356,3.50327301456014,3.3273795531494,434.041475462322,3.09090909090909,0.410411528813553,2.28651727559451,3.89530090622368,"WALK (N=22)","meaningful","1003",0.10602845609802,0.907900112129873,0.0197546844417761,0.827382728304596
1.11801849988529,0.00983856844708086,1.13549292806097,1.10060838983508,200.283412378963,1.17803467699897,0.00598943764927314,1.19618489012358,1.16034176140325,367.487758093223,1.18181818181818,0.0841654636156865,1.01685690438932,1.34677945924704,"WALK (N=22)","pain","1003",0.00320142715471735,0.928837347387262,0.053984346250907,0.883104446593375
1.24606253588492,0.0179492486280529,1.26945283883886,1.22749797292303,110.423308185153,1.34659893134852,0.01950953724335,1.39084624667652,1.30416071043006,130.979033263274,1.27272727272727,0.0971859061499725,1.08224639686844,1.46320814858611,"WALK (N=22)","tired","1003",0.0580420174881206,0.799255488617415,0.0209508646618491,0.815310168530461
5.66756659233204,0.162331697377216,6.09838566268977,5.45122937273768,89.1463593920309,6.01640548534001,0.146762537939656,6.18909938984988,5.50801929192823,212.056700330747,5.78571428571429,0.334443467989741,5.13021713358972,6.44121143783885,"BIKE (N=14)","happy","1004",0.0398725530217304,0.561173854517744,0.020420588979647,0.514621414635625
4.09210364133655,0.144435940231037,4.60278424385591,3.85486208411351,111.431986465052,4.15616010400915,0.142932097563614,4.60446911208895,3.85382710914275,101.707436678823,4.14285714285714,0.404061017820884,3.35091210037161,4.93480218534267,"BIKE (N=14)","meaningful","1004",0.00321105958841661,0.646261105972429,0.0122508451946264,0.642539285254525
1.29992730762025,0.0637989042066737,1.47598685224152,1.18218182622904,140.246222476429,1.29106542882148,0.0568541574783299,1.46650238960685,1.18166502072177,141.033263312716,1.5,0.228468383365844,1.05221019699686,1.94778980300314,"BIKE (N=14)","sad","1004",0.13928971411901,0.751150874178989,0.133381794919836,0.720753903595872
2.06639761032265,0.121791557818714,2.39168391608237,1.86437881128087,166.970545681532,2.06639761032265,0.121791557818714,2.39136074874983,1.86412036777037,166.970545681532,2.07142857142857,0.322495177820422,1.4393496377127,2.70350750514444,"BIKE (N=14)","stressful","1004",0.00242873984423737,0.622346111833856,0.00242873984423737,0.622346111833856
2.36311815418629,0.0965822505983337,2.60912069942894,2.08379497771699,138.960726873188,2.35182021948992,0.0930836992335425,2.58344199938951,2.08058504440814,138.580681867834,2.42857142857143,0.343131758153758,1.75604554063815,3.1010973165047,"BIKE (N=14)","tired","1004",0.0316034390335604,0.728723159481404,0.0269513482762347,0.718527217888543
4.46146155343166,0.00706786517356173,4.52729476687094,4.40076239979765,1392.08278456279,4.61187635994517,0.0192034015922095,4.71770945633475,4.47352735812347,3529.85275479877,4.5,0.429029059698681,3.6591184946695,5.3408815053305,"CAR (N=14)","happy","1004",0.0248614133211493,0.955239858097965,0.00856409923740959,0.983525905731128
2.66019360753439,0.0213159135918616,2.78009978814579,2.59001503783775,475.328449691388,2.91252447498969,0.00637395127055143,2.96555012457166,2.85727571972894,1667.02121436252,2.71428571428571,0.462061451464366,1.80866191077126,3.61990951780017,"CAR (N=14)","meaningful","1004",0.0730353328909391,0.986205403522949,0.0199286709083827,0.953867795020971
1.59509038961667,0.0144628887420655,1.62607748607579,1.5643835342677,235.41709853025,1.42666899559157,0.00397043454537572,1.46830765534698,1.39392161066101,1493.15364324419,1.57142857142857,0.227607859090198,1.12532536501352,2.01753177784363,"CAR (N=14)","sad","1004",0.0921197300780938,0.982555810852725,0.0150575206651547,0.936456988788186
2.79436428902804,0.0150569592930837,2.83884743961259,2.75150826096924,375.165774939291,2.69087754864244,0.0177533174231995,2.77295753382199,2.53084114743543,1153.63337762187,2.71428571428571,0.354384955969167,2.01970396392333,3.40886746464809,"CAR (N=14)","stressful","1004",0.00862406102646858,0.949903862666382,0.0295026327998055,0.957512419645732
3.00585824619082,0.0181887056487526,3.07552760727897,2.93605545534416,383.289111761423,2.94597142516773,0.00432718152832925,2.98976267789766,2.90679742086006,1695.31499961969,3,0.347676747682558,2.31856609628017,3.68143390371983,"CAR (N=14)","tired","1004",0.0180095249440897,0.98755400941486,0.00195274873027277,0.947685009797205
5.82102560227807,0.0221109459892653,5.85510813685057,5.77630304577889,144.214954695842,5.84421533177651,0.0166657672831484,5.88528965726135,5.79920798083509,240.179480910591,5.83870967741935,0.0938630229797643,5.65474153289896,6.02267782193975,"CAR (N=31)","happy","1005",0.000942957376087548,0.8224458710781,0.00302876425071782,0.764433902858294
4.27976279190979,0.0188771539285223,4.31922994013274,4.24836487325085,167.576731220611,4.28766582761105,0.0159233014217465,4.3348217778594,4.24555132979334,262.11646600282,4.29032258064516,0.0949651706056758,4.10419426647233,4.47645089481799,"CAR (N=31)","meaningful","1005",0.000619243188400894,0.832324826879268,0.0024613041413277,0.801220238871513
1.04635534935144,0.00260642702360168,1.04859589585393,1.04445867297343,512.641489585686,1.1075877270593,0.00246419510929455,1.1101918199711,1.10510893334578,547.947678431913,1.06451612903226,0.0448530185260521,0.976605828123288,1.15242642994123,"CAR (N=31)","pain","1005",0.0404611981466164,0.945060662798798,0.0170601263668299,0.941889596079519
1.04493459919667,0.00316397783251915,1.04796305338311,1.04235719592909,419.214203154563,1.12166920444748,0.00225692730048996,1.1246089074745,1.11736880760282,612.786462830561,1.06451612903226,0.0448530185260521,0.976605828123288,1.15242642994123,"CAR (N=31)","sad","1005",0.0536892526627842,0.949681707616198,0.0183947704516148,0.929458976530612
1.40581682652084,0.0109579554438752,1.43290140159487,1.38156693897743,486.628631376503,1.39061242309573,0.0029683539392031,1.41654565097467,1.36722428566141,2511.02479499572,1.41935483870968,0.159125253623105,1.10747507257759,1.73123460484176,"CAR (N=31)","stressful","1005",0.0202503382734602,0.981345802305938,0.00953814495122723,0.931136289216358
1.85350945632284,0.0140346337266464,1.88455566958482,1.81805789356868,490.258992479637,1.92601597228608,0.00758038250410224,1.97197079906092,1.87866664912526,1300.00294803134,1.87096774193548,0.195332280909516,1.48812350633477,2.25381197753619,"CAR (N=31)","tired","1005",0.0294223300149715,0.961192371947913,0.00933115265503372,0.92814995216716
5.03794615669641,0.0149713508084479,5.05381908873932,5.0243687765351,92.1085339531532,5.02946791877346,0.0139104925212951,5.05122960690276,5.00930069889649,118.456554707573,5.02631578947368,0.0459890843821542,4.93617884040269,5.11645273854468,"CAR (N=38)","happy","1006",0.0006271252010019,0.697526212835563,0.00231389504954852,0.674458602305694
1.29751156875545,0.0265703144585281,1.3262460074028,1.27083816262998,101.93792950904,1.3762240813774,0.0299674915371983,1.4163476254665,1.30341460697076,124.611480813281,1.34210526315789,0.0866338725068819,1.17230599320317,1.51190453311262,"CAR (N=38)","meaningful","1006",0.0254218645557135,0.654090361309686,0.0332266742606474,0.693303396354383
2.24838691636319,0.0165448006140421,2.28972387955389,2.21079580286868,422.155697110521,2.25508355018598,0.00870331728942433,2.2962664746165,2.21604757063259,937.173409191095,2.28947368421053,0.150428003586212,1.99464021491529,2.58430715350576,"CAR (N=38)","stressful","1006",0.0150209780796853,0.942142971508384,0.0179459445769953,0.89001515529281
2.53378599689967,0.0257531207954869,2.580751872353,2.4870554804414,268.654677821433,2.49966763047358,0.0125548855104411,2.55991148774701,2.44867833163413,855.284547183223,2.5,0.171803255102244,2.16327180757285,2.83672819242715,"CAR (N=38)","tired","1006",0.000132947810568496,0.926922889191073,0.0135143987598669,0.850101089294492
5.07055393241914,0.00349179257681742,5.09611359415341,5.04624313269705,3237.14804221352,5.0530434194413,0.00356787036420658,5.09154417760075,5.01392632415475,4139.51620637254,5.12903225806452,0.269375763787041,4.60106546273395,5.65699905339508,"CAR (N=31)","happy","1007",0.0148154339454074,0.986755043163322,0.0114014345597906,0.987037465703196
4.10060698248597,0.00674010076009944,4.1390444131836,4.06871291827886,1381.18733994964,4.13506663870512,0.0101594865078223,4.20705253053154,4.06223533095001,1631.35735348694,4.06451612903226,0.236167809260944,3.60163572857308,4.52739652949143,"CAR (N=31)","meaningful","1007",0.0173576650782441,0.956981916631166,0.00887949569099151,0.971460544173265
1.65001670929653,0.0103511234061308,1.68296611607933,1.61843618935523,1032.6522782485,1.4845059568451,0.0046860069545592,1.55475137733963,1.43823439366428,6153.76955169139,1.64516129032258,0.309520569597265,1.03851212143762,2.25181045920754,"CAR (N=31)","sad","1007",0.0976532419176829,0.984860434443319,0.00295133310181101,0.966557558938331
2.27208216659597,0.0157264545314234,2.32639987974984,2.21551142270261,546.753111710696,2.23418634494352,0.036123081463441,2.36073941788403,2.11140750832164,874.36213322039,2.29032258064516,0.186614134622939,1.92456559777809,2.65607956351223,"CAR (N=31)","stressful","1007",0.0245101874190259,0.806429017092253,0.00796412444401509,0.915727420309296
3.9417098585312,0.0369248223623766,4.03877714426546,3.85997827126436,231.317772887551,3.90562690089292,0.0171038749413897,3.9645219828216,3.85317368805366,465.358031689768,4.03225806451613,0.19937467277887,3.64149088644009,4.42302524259217,"CAR (N=31)","tired","1007",0.0314045285785561,0.914212398681352,0.0224559550842621,0.814796825255079
5.43980513034651,0.0163743872018725,5.48410915549819,5.39878307223051,194.789263544367,5.40417319199832,0.0154477352376372,5.4599124821349,5.32310432129906,328.990594255015,5.38461538461539,0.212990355459438,4.9671619588605,5.80206881037027,"WALK (N=13)","happy","1007",0.00363216422825861,0.927472137391784,0.0102495242072083,0.923121461689889
4.94779129223923,0.0215140247585137,5.04981898629709,4.85643296907908,352.090444862981,4.95157421777058,0.0503743117913556,5.1037741619726,4.74979504813859,381.234933681859,4.92307692307692,0.329364937914491,4.27753350699425,5.5686203391596,"WALK (N=13)","meaningful","1007",0.00578851298464814,0.847056240684509,0.00502010623609385,0.934680282319246
1.04298776750667,0.00339470724581993,1.058777604317,1.03712655829697,357.158870858568,1.15906006264457,0.00624958716045231,1.16833064026384,1.15010555260255,158.379923208085,1.07692307692308,0.0769230769230769,0.926156616573842,1.22768953727231,"WALK (N=13)","sad","1007",0.076270058169962,0.91875536691412,0.0315113587438079,0.955868805804341
2.1320489615554,0.012995372917478,2.17417260838135,2.09331491239093,325.672018713612,2.06062965069592,0.012287052809403,2.11261996561809,1.99966340060044,389.781272480711,2.15384615384615,0.249259257631072,1.66530698607606,2.64238532161624,"WALK (N=13)","stressful","1007",0.0432790907483212,0.950705731349048,0.0101201249921363,0.947864031045489
2.80527409750185,0.0475809008597133,2.8729947382947,2.74518898599105,49.8782412099816,2.82744591179404,0.0408638054692817,2.92396849062205,2.71241750801068,98.6874325736256,2.84615384615385,0.191021338791684,2.47175890184352,3.22054879046417,"WALK (N=13)","tired","1007",0.00657305801831162,0.786077274257588,0.0143631549317833,0.750913164148629
5.1445641189904,0.0151095263357015,5.19482560582431,5.0909643059199,485.918273946692,5.12087188831576,0.004590592592256,5.1430825615805,5.09591788746423,1075.08824126777,5.17391304347826,0.162151711436885,4.85610152903043,5.49172455792609,"CAR (N=23)","happy","1008",0.0102516518381311,0.971689521180029,0.00567248120353635,0.906818582413899
3.3625046348231,0.0206119683835754,3.43132343770787,3.30110210939502,350.093968164562,3.39912331133157,0.0117642274455017,3.45869227878803,3.33038608737695,769.833327116847,3.30434782608696,0.246996044268269,2.82024447499729,3.78845117717662,"CAR (N=23)","meaningful","1008",0.0286820547450794,0.95237078601662,0.0176000868543597,0.916549398818759
1.10171979975901,0.005587973372367,1.1107581796427,1.09337266916722,290.812092143414,1.14582699121961,0.0037029672753296,1.16635648391686,1.12994385110791,694.030651757759,1.1304347826087,0.071801984682154,0.989705478613177,1.27116408660421,"CAR (N=23)","pain","1008",0.0136161845404266,0.94842806516113,0.0254017155977991,0.922175224026142
2.01829471908554,0.0186490255280083,2.06033288881983,1.9793904497722,255.696589094715,2.12617426576057,0.00880556945840233,2.16587881284442,2.08942747151524,683.355277057347,2.04347826086957,0.160018043320136,1.72984865908553,2.3571078626536,"CAR (N=23)","stressful","1008",0.0404682577126207,0.94497139650192,0.0123238608730348,0.88345673312166
3.50006539799395,0.0355554647588057,3.57432154667913,3.4126075538373,157.246186905831,3.4249818072648,0.0188218394994692,3.4875460490603,3.34534152160538,373.181257838914,3.52173913043478,0.176366098951171,3.17606792839666,3.8674103324729,"CAR (N=23)","tired","1008",0.0274743016408584,0.893279719790818,0.00615426970542037,0.798399664276468
5.50053050610782,0.0269946750363692,5.52454291041701,5.47681429205433,70.9100746374576,5.51876663141298,0.0247976669593635,5.5817028633699,5.45616288079617,132.289330907413,5.52631578947368,0.117687788289463,5.29565196300616,5.7569796159412,"WALK (N=19)","happy","1008",0.00136603812526962,0.789292777782758,0.0046659084185846,0.770624672035015
3.70808435819177,0.0633754768210765,3.87920125015461,3.55472672870928,177.654413294987,3.77912605557015,0.023601562337561,3.87226266577799,3.68736896085875,380.976161158743,3.73684210526316,0.313834102105234,3.12173856801643,4.35194564250988,"WALK (N=19)","meaningful","1008",0.0113154233215886,0.924796055689171,0.00769573513178084,0.798060579153295
1.06406220898762,0.00678880626686972,1.07028613851346,1.06021158667034,133.101242901002,1.11704658504867,0.00599260073289124,1.12210742578463,1.11114162289361,155.123650058299,1.05263157894737,0.0526315789473684,0.94947557976105,1.15578757813369,"WALK (N=19)","pain","1008",0.0611942557962392,0.886140586075067,0.0108590985382358,0.871012680929475
1.68439876761124,0.0378383633130427,1.73872779996771,1.62915193307214,76.1942581208731,1.72487524343554,0.0242853554573328,1.79028218105077,1.63551442898295,226.631272390097,1.68421052631579,0.153946743638458,1.38248045324719,1.98594059938439,"WALK (N=19)","stressful","1008",0.0241446757898521,0.842248332875643,0.000111768269171281,0.754211343359717
3.367037322912,0.0785908044895003,3.52782797364611,3.19974022685896,101.123125248777,3.25230466891762,0.0231122933447727,3.32510990215183,3.18292718454253,294.026737669532,3.36842105263158,0.288275030265877,2.80341237566827,3.93342972959489,"WALK (N=19)","tired","1008",0.0344720514150808,0.919825545336146,0.00041079476050071,0.727375609267942
3.79730910884136,0.0157013370281126,3.83348238366548,3.76099427295691,377.952742751731,3.79003740987842,0.0104511453579633,3.84048429334423,3.74614767242143,766.237483817165,3.75,0.189855138315963,3.37789076662084,4.12210923337916,"CAR (N=28)","happy","1009",0.0106766426342463,0.944952001559367,0.0126157623576951,0.91729832983513
2.57468052346797,0.0234907223686617,2.63814960743712,2.52327895122901,348.529348024653,2.53957405700142,0.0322303509696973,2.65398871682343,2.45717420935141,506.246921023108,2.67857142857143,0.24695806162701,2.19454252209067,3.16260033505219,"CAR (N=28)","meaningful","1009",0.0518923520528018,0.869490589789387,0.0387859379052916,0.904879710288054
1.13957897912403,0.00657960822130437,1.15125743468685,1.12859697324789,390.210034538847,1.22950757747822,0.00508429795170555,1.25321633950705,1.2086527262005,803.615871127498,1.17857142857143,0.0898789813722708,1.00241186211463,1.35473099502823,"CAR (N=28)","stressful","1009",0.0432185505875836,0.943431735940054,0.0330845025614327,0.926794806518198
2.1209044971258,0.0131892224173918,2.20539467536073,2.07273365940725,969.768347101037,2.19131487402367,0.00512808878047314,2.22832640427416,2.1416393340379,2435.90039051773,2.17857142857143,0.272425764989443,1.64462674073135,2.71251611641151,"CAR (N=28)","tired","1009",0.00584945037151997,0.981176197557262,0.0264700668930776,0.951585994746485
3.46279703435184,0.0231472751387871,3.51806252949339,3.3864338544629,158.855781169942,3.60839369291322,0.0123994815916385,3.66340015033405,3.54821665590769,353.726546853513,3.36363636363636,0.243934688454522,2.8855331596855,3.84173956758723,"CAR (N=11)","happy","1010",0.0727656924877138,0.949168846504788,0.0294801994018981,0.905108718708932
3.23450075282805,0.029584613684123,3.3068459363695,3.15904087760646,104.80790558531,3.29683927864414,0.0709579688671093,3.44222809346827,3.07725228580566,189.392337081875,3.18181818181818,0.226361810872522,2.73815718503277,3.62547917860359,"CAR (N=11)","meaningful","1010",0.0361494875738721,0.686528533264518,0.0165573794602444,0.869303865479395
1.24279768637968,0.00611564495933499,1.26025449606361,1.22334690789777,376.920341821816,1.26579867121151,0.00526945306570236,1.31205827631077,1.21599753425414,1393.78200944703,1.27272727272727,0.194978278086611,0.89057686990988,1.65487767554467,"CAR (N=11)","pain","1010",0.00544390119095265,0.972974153236897,0.023516103558824,0.968634224184612
1.06101267582769,0.00275328949251954,1.0678795632655,1.05417837074339,375.885000336332,1.16519177372251,0.00257980589272174,1.17157847697306,1.15663122181857,408.002113402898,1.09090909090909,0.0909090909090909,0.912730546859995,1.26908763495819,"CAR (N=11)","stressful","1010",0.0680924592456305,0.971622135180061,0.0274050471579525,0.969713815582285
1.0870508195165,0.00607723943937534,1.10333535124011,1.07385971375709,175.828527337752,1.20191394031344,0.00592132543100721,1.21361827684988,1.19220335088598,171.822981399086,1.09090909090909,0.0909090909090909,0.912730546859995,1.26908763495819,"CAR (N=11)","tired","1010",0.101754445287319,0.934865420258921,0.00353674877654051,0.933150366166871
6.09784506203979,0.0125116152608269,6.11530826079791,6.08214466963873,209.784914652645,6.0070209266258,0.0147665777271038,6.03038977366403,5.98659187660063,184.614936275418,6.10810810810811,0.075374777165232,5.96037625952152,6.25583995669469,"CAR (N=37)","happy","1011",0.0165496713046261,0.804091258608521,0.00168023320587437,0.834007930353151
5.96522965315012,0.00842323304124353,5.98056845060623,5.95341350168841,432.853685039605,5.98459832060619,0.0278037276481181,6.03021696713198,5.94017722410663,126.413750209189,6.02702702702703,0.0907632508090535,5.84913432432151,6.20491972973255,"CAR (N=37)","meaningful","1011",0.0070397405272249,0.693667564787745,0.010253375934734,0.907195555842703
1.11275426339087,0.00793607391116116,1.12222940383353,1.10651263502316,242.992849150548,1.19586873758273,0.00592354777679106,1.20942551272993,1.1799940133358,443.614720607081,1.13513513513514,0.0569779758588897,1.02346035453972,1.24680991573055,"CAR (N=37)","stressful","1011",0.0535034116800223,0.89603793944065,0.0197164822508986,0.860716815725159
1.86540623690185,0.231606018728496,2.10083911055451,1.4802190965799,23.4231802350577,1.78445485326235,0.228168732525503,2.00108579422421,1.45630934021853,18.7826074748584,1.66666666666667,0.186870636860463,1.3004069486521,2.03292638468124,"CAR (N=15)","happy","1012",0.0706729119574127,-0.220998313907805,0.119243742141112,-0.239392248132793
1.84621919758404,0.0290494576277366,2.0101272062667,1.78057745114937,248.701404219898,1.80600173913289,0.00672333018460187,1.86098231152063,1.75105967242369,1129.83295552871,1.86666666666667,0.255728030135191,1.36544893776432,2.36788439556902,"CAR (N=15)","sad","1012",0.0324990683216644,0.973709060437968,0.0109540012942645,0.886404874692932
2.87957576706052,0.0216544883212546,2.97843490526413,2.82549082283456,382.56768997775,2.79340149788421,0.00809592927795046,2.85885544060533,2.71433965752609,1344.20443267652,2.93333333333333,0.344572428859534,2.25798378270316,3.60868288396351,"CAR (N=15)","stressful","1012",0.0477040348122009,0.976504419390877,0.0183264430475493,0.937155481670641
2.05533840691863,0.00870704815807838,2.08993026010906,2.02046739386307,515.382840859286,2.12085701569577,0.0055787624723467,2.16798494949621,2.07791640690872,1100.79081662548,2.06666666666667,0.248167889919912,1.58026654030434,2.553066793029,"CAR (N=15)","tired","1012",0.0262211366269854,0.977520208298716,0.005481416007113,0.964914686743364
2.08829690345066,0.167515758548001,2.28707533646856,1.67665504994855,81.444943829571,1.99223402418482,0.212961399296981,2.1530809992358,1.68713863831486,62.9740243671185,1.75,0.25,1.26000900386499,2.23999099613501,"WALK (N=16)","happy","1012",0.138419442391324,0.148154402812077,0.19331251625752,0.329936965807995
1.10318664116668,0.0475611500355849,1.1367422047628,1.06970886252666,7.55141736987328,1.09514414353279,0.0470598716581271,1.11275101692792,1.06970181078083,7.17366445021281,1.0625,0.0625,0.940002250966247,1.18499774903375,"WALK (N=16)","meaningful","1012",0.0307238997955714,0.247042053469967,0.0382933093333471,0.239021599430642
1.15294078556961,0.0113462990086567,1.17013010618567,1.13705255719768,191.435886569592,1.22355251858634,0.0043363668753975,1.2413544418892,1.20632228892339,577.847522576943,1.1875,0.135976407267339,0.920991139008865,1.45400886099114,"WALK (N=16)","sad","1012",0.0303600156516537,0.968109417195647,0.0291024963624299,0.916556855437804
1.71757375668791,0.0283841224329965,1.79514121801776,1.62928750951689,194.359968609587,1.64943462051298,0.0184867569228233,1.75607604377672,1.56962735080175,532.147666876916,1.6875,0.236621181075011,1.22373100711365,2.15126899288635,"WALK (N=16)","stressful","1012",0.0225572619182329,0.921871926938938,0.017821485444688,0.880044033657332
1.90436091610874,0.0321960037775788,2.03697040167499,1.80481357001527,243.79472757021,1.84127654964835,0.0256261960686636,1.96089510380619,1.75021886905906,318.434625963269,1.875,0.221265300789196,1.44132797942475,2.30867202057525,"WALK (N=16)","tired","1012",0.0179858401875473,0.884183394426231,0.0156591552579958,0.85449140166694
3.83753315533768,0.032204545566363,3.85348985923828,3.82104987834202,33.2389871528715,3.87747420722641,0.0181114793500688,3.90395488897523,3.84281584962805,91.1573468236256,3.85,0.0819178021909125,3.68944405801314,4.01055594198686,"CAR (N=20)","happy","1014",0.00713615772114592,0.77890667393811,0.00323814147073188,0.60686755863751
3.52655966071352,0.01879776974784,3.5709712873975,3.47505292603089,229.360789080852,3.5482200276616,0.0112295666571076,3.58690561862821,3.49758861554029,429.583331823498,3.55,0.184604841129427,3.18818116001458,3.91181883998542,"CAR (N=20)","meaningful","1014",0.000501400658703473,0.939169706555883,0.00660291247506358,0.898172931799439
3.14832359920072,0.0837353650626304,3.27619424829403,2.96230359766649,85.0582686158405,3.20670641260972,0.0714640537121926,3.35348804073328,3.06411767703411,81.2581109480207,3.15,0.1817314386381,2.79381292541067,3.50618707458933,"CAR (N=20)","pain","1014",0.018002035749116,0.606760094743398,0.000532190729931215,0.539235667256337
